cityid_ppn,cityid_a,cityid_b,cityid_t,city,state,country,state_code,country_code,latitude,longitude,hotel_count,mod_date_time
800001492,,20083803,3000015131,Los Lunas,New Mexico,United States,NM,US,34.8142,-106.7613,3,5/4/17 17:49
800001498,17510,20079071,3000015280,Incline Village,Nevada,United States,NV,US,39.2514,-119.972,149,5/4/17 17:49
800001500,,20079083,3000015283,Jean,Nevada,United States,NV,US,35.7789,-115.323,3,5/4/17 17:49
800001505,,20084654,3000015340,Allegany,New York,United States,NY,US,42.09,-78.4944,3,5/4/17 17:49
800001507,,20084710,3000015359,Apalachin,New York,United States,NY,US,42.0694,-76.155,2,5/4/17 17:49
800001509,,20084741,3000015366,Armonk,New York,United States,NY,US,41.1264,-73.7144,1,5/4/17 17:49
800001510,23563,20084766,3000015370,Astoria,New York,United States,NY,US,40.7719,-73.9306,5,5/4/17 17:49
800001520,,20085086,3000015439,Bohemia,New York,United States,NY,US,40.7692,-73.1156,3,5/4/17 17:49
800001525,22380,20085189,3000015464,Brockport,New York,United States,NY,US,43.2136,-77.9394,3,5/4/17 17:49
800001529,514433,,3000015483,Cairo,New York,United States,NY,US,42.2989,-73.9989,1,5/4/17 17:49
800001530,,,3000015487,Calverton,New York,United States,NY,US,40.9064,-72.7439,3,5/4/17 17:49
800001531,711864,20085354,3000015504,Canton,New York,United States,NY,US,44.5956,-75.1694,3,5/4/17 17:49
800001535,,20085452,3000015528,Central Islip,New York,United States,NY,US,40.7906,-73.2022,1,5/4/17 17:49
800001536,514410,,3000015536,Chappaqua,New York,United States,NY,US,41.1594,-73.7653,1,5/4/17 17:49
800001540,,,3000015574,Clymer,New York,United States,NY,US,42.0208,-79.6303,1,5/4/17 17:49
800001541,11310,20085661,3000015588,Commack,New York,United States,NY,US,40.8428,-73.2933,2,5/4/17 17:49
800001543,22886,20085707,3000015597,Cooperstown,New York,United States,NY,US,42.7006,-74.9247,36,5/4/17 17:49
800001545,99823,20085723,3000015603,Corfu,New York,United States,NY,US,42.96,-78.4058,1,5/4/17 17:49
800001548,21783,,3000015609,Corona,New York,United States,NY,US,40.7469,-73.8606,5,5/4/17 17:49
800001549,,20085816,3000015622,Cuba,New York,United States,NY,US,42.2175,-78.2756,1,5/4/17 17:49
800001551,,20085921,3000015643,Depew,New York,United States,NY,US,42.9039,-78.6925,3,5/4/17 17:49
800001553,23147,20085992,3000015658,Dunkirk,New York,United States,NY,US,42.4794,-79.3342,4,5/4/17 17:49
800001554,17479,,3000015673,East Elmhurst,New York,United States,NY,US,40.7611,-73.8656,5,5/4/17 17:49
800001558,99901,20086133,3000015684,East Norwich,New York,United States,NY,US,40.8467,-73.5356,1,5/4/17 17:49
800001559,104126,,3000015686,East Quogue,New York,United States,NY,US,40.8406,-72.5819,2,5/4/17 17:49
800001562,,20086257,3000015708,Ellicottville,New York,United States,NY,US,42.275,-78.6731,34,5/4/17 17:49
800001564,,,3000015723,Falconer,New York,United States,NY,US,42.1186,-79.1986,1,5/4/17 17:49
800001565,,,3000015740,Floral Park,New York,United States,NY,US,40.7236,-73.7053,1,5/4/17 17:49
800001566,18714,,3000015742,Flushing,New York,United States,NY,US,40.7653,-73.8178,14,5/4/17 17:49
800001568,100003,20086543,3000015759,Fredonia,New York,United States,NY,US,42.44,-79.3319,2,5/4/17 17:49
800001572,,20086686,3000015791,Glen Cove,New York,United States,NY,US,40.8622,-73.6342,1,5/4/17 17:49
800001578,,,3000015847,Harrison,New York,United States,NY,US,40.9689,-73.7131,2,5/4/17 17:49
800001581,,20087026,3000015856,Hawthorne,New York,United States,NY,US,41.1072,-73.7964,1,5/4/17 17:49
800001582,20432,20087053,3000015861,Henrietta,New York,United States,NY,US,43.0592,-77.6125,3,5/4/17 17:49
800001583,,,3000015862,Hensonville,New York,United States,NY,US,42.2898,-74.2165,1,5/4/17 17:49
800001586,104282,20087135,3000015880,Hogansburg,New York,United States,NY,US,44.9739,-74.6636,2,5/4/17 17:49
800001591,,20087170,3000015892,Hopewell Junction,New York,United States,NY,US,41.5839,-73.8092,2,5/4/17 17:49
800001592,100146,20087174,3000015893,Hornell,New York,United States,NY,US,42.3278,-77.6614,3,5/4/17 17:49
800001594,,20087207,3000015900,Hudson,New York,United States,NY,US,42.2528,-73.7914,9,5/4/17 17:49
800001595,22238,20087246,3000015909,Hyde Park,New York,United States,NY,US,41.7847,-73.9336,2,5/4/17 17:49
800001609,,20087695,3000016003,Little Falls,New York,United States,NY,US,43.0433,-74.86,3,5/4/17 17:49
800001612,,20087743,3000016016,Long Beach,New York,United States,NY,US,40.5883,-73.6583,2,5/4/17 17:49
800001613,,20089077,3000015923,Queens,New York,United States,NY,US,40.7408,-73.8985,104,5/4/17 17:49
800001617,,20087853,3000016040,Manhasset,New York,United States,NY,US,40.7978,-73.7,1,5/4/17 17:49
800001620,,,3000016056,Maspeth,New York,United States,NY,US,40.7231,-73.9131,2,5/4/17 17:49
800001621,100367,,3000016058,Massapequa Park,New York,United States,NY,US,40.6803,-73.4556,1,5/4/17 17:49
800001633,,20088195,3000016123,Mount Morris,New York,United States,NY,US,42.7256,-77.8744,1,5/4/17 17:49
800001636,514234,,3000016133,Naples,New York,United States,NY,US,42.6153,-77.4028,1,5/4/17 17:49
800001639,22463,20088297,3000016143,New Hartford,New York,United States,NY,US,43.0733,-75.2881,6,5/4/17 17:49
800001641,,20088312,3000016148,New Rochelle,New York,United States,NY,US,40.9114,-73.7828,2,5/4/17 17:49
800001647,22101,20088549,3000016190,Nyack,New York,United States,NY,US,41.0906,-73.9183,3,5/4/17 17:49
800001649,,,3000016195,Oceanside,New York,United States,NY,US,40.6386,-73.6406,1,5/4/17 17:49
800001651,100534,20088599,3000016200,Old Forge,New York,United States,NY,US,43.71,-74.9747,4,5/4/17 17:49
800001652,104590,,3000016205,Oneida,New York,United States,NY,US,43.0925,-75.6517,2,5/4/17 17:49
800001653,23232,,3000016207,Ontario,New York,United States,NY,US,43.2208,-77.2833,1,5/4/17 17:49
800001656,100563,20088714,3000016226,Palatine Bridge,New York,United States,NY,US,42.9108,-74.5744,2,5/4/17 17:49
800001666,,,3000016279,Port Chester,New York,United States,NY,US,41.0017,-73.6661,1,5/4/17 17:49
800001667,,,3000016283,Port Jefferson,New York,United States,NY,US,40.9464,-73.0697,1,5/4/17 17:49
800001672,,,3000016309,Queens Village,New York,United States,NY,US,40.7267,-73.7419,1,5/4/17 17:49
800001673,514178,,3000016316,Red Hook,New York,United States,NY,US,41.995,-73.8758,2,5/4/17 17:49
800001679,151066,20089358,3000016368,Sag Harbor,New York,United States,NY,US,40.9978,-72.2931,6,5/4/17 17:49
800001682,514151,,3000016402,Scottsville,New York,United States,NY,US,43.0258,-77.7456,1,5/4/17 17:49
800001686,,20089542,3000016412,Shelter Island Heights,New York,United States,NY,US,41.0839,-72.3564,6,5/4/17 17:49
800001688,,,3000016444,South Glens Falls,New York,United States,NY,US,43.2992,-73.6356,1,5/4/17 17:49
800001689,100805,,3000016448,South Ozone Park,New York,United States,NY,US,40.67,-73.8194,1,5/4/17 17:49
800001692,,20089851,3000016466,Springville,New York,United States,NY,US,42.5083,-78.6675,1,5/4/17 17:49
800001694,,20089940,3000016481,Stony Brook,New York,United States,NY,US,40.9256,-73.1414,1,5/4/17 17:49
800001697,100889,,3000016537,Vernon,New York,United States,NY,US,43.0794,-75.5397,1,5/4/17 17:49
800001704,,20090432,3000016571,Weedsport,New York,United States,NY,US,43.0486,-76.5631,2,5/4/17 17:49
800001705,23282,20090443,3000016576,Wellsville,New York,United States,NY,US,42.1219,-77.9483,3,5/4/17 17:49
800001709,,20090617,3000016609,Westhampton Beach,New York,United States,NY,US,40.8102,-72.643,4,5/4/17 17:49
800001710,100964,,3000016619,Whitestone,New York,United States,NY,US,40.7944,-73.8189,1,5/4/17 17:49
800001714,22250,,3000016643,Woodside,New York,United States,NY,US,40.7453,-73.9058,2,5/4/17 17:49
800001718,22321,20096789,3000016667,Alliance,Ohio,United States,OH,US,40.9153,-81.1061,4,5/4/17 17:49
800001720,22331,20096883,3000016687,Ashtabula,Ohio,United States,OH,US,41.865,-80.79,1,5/4/17 17:49
800001722,,20096910,3000016692,Aurora,Ohio,United States,OH,US,41.3175,-81.3456,2,5/4/17 17:49
800001725,,,3000016707,Bedford,Ohio,United States,OH,US,41.3931,-81.5367,1,5/4/17 17:49
800001726,78738,20097050,3000016711,Bellefontaine,Ohio,United States,OH,US,40.3611,-83.7597,2,5/4/17 17:49
800001727,99604,20097054,3000016712,Bellevue,Ohio,United States,OH,US,41.2736,-82.8417,3,5/4/17 17:49
800001730,99646,20097186,3000016736,Bolivar,Ohio,United States,OH,US,40.65,-81.4522,1,5/4/17 17:49
800001732,21977,,3000016751,Brookpark,Ohio,United States,OH,US,41.4026,-81.8115,4,5/4/17 17:49
800001735,514414,,3000016781,Cedarville,Ohio,United States,OH,US,39.7442,-83.8086,1,5/4/17 17:49
800001740,,20097653,3000016803,Clyde,Ohio,United States,OH,US,41.3042,-82.9753,2,5/4/17 17:49
800001742,99863,20097901,3000016841,Delphos,Ohio,United States,OH,US,40.8433,-84.3417,1,5/4/17 17:49
800001745,104123,,3000016858,East Liverpool,Ohio,United States,OH,US,40.6186,-80.5775,1,5/4/17 17:49
800001748,99996,20098376,3000016888,Fostoria,Ohio,United States,OH,US,41.1569,-83.4169,2,5/4/17 17:49
800001750,20837,20098419,3000016897,Fremont,Ohio,United States,OH,US,41.3503,-83.1219,9,5/4/17 17:49
800001751,100015,,3000016901,Galion,Ohio,United States,OH,US,40.7336,-82.79,2,5/4/17 17:49
800001754,,20098606,3000016920,Granville,Ohio,United States,OH,US,40.0681,-82.5197,3,5/4/17 17:49
800001755,22733,20098666,3000016928,Groveport,Ohio,United States,OH,US,39.8522,-82.8869,3,5/4/17 17:49
800001756,22898,20098754,3000016938,Harrison,Ohio,United States,OH,US,39.262,-84.82,3,5/4/17 17:49
800001758,104294,20098955,3000016961,Hubbard,Ohio,United States,OH,US,41.1564,-80.5694,3,5/4/17 17:49
800001759,753,20098984,3000016965,Huron,Ohio,United States,OH,US,41.395,-82.5553,7,5/4/17 17:49
800001760,20694,20099033,3000016971,Jackson,Ohio,United States,OH,US,39.0519,-82.6367,4,5/4/17 17:49
800001762,100212,20099138,3000016987,Kenton,Ohio,United States,OH,US,40.6469,-83.6097,3,5/4/17 17:49
800001764,,20099262,3000017001,Lakewood,Ohio,United States,OH,US,41.4819,-81.7983,6,5/4/17 17:49
800001766,100296,20099376,3000017019,Lisbon,Ohio,United States,OH,US,40.7719,-80.7683,1,5/4/17 17:49
800001768,22900,20099424,3000017024,Logan,Ohio,United States,OH,US,39.54,-82.4072,3,5/4/17 17:49
800001769,514271,,3000017030,Loudonville,Ohio,United States,OH,US,40.6353,-82.2333,1,5/4/17 17:49
800001773,20500,20099729,3000017092,Milan,Ohio,United States,OH,US,41.2975,-82.6056,6,5/4/17 17:49
800001775,100454,20099883,3000017116,Mount Gilead,Ohio,United States,OH,US,40.5492,-82.8275,2,5/4/17 17:49
800001776,,20099896,3000017117,Mount Orab,Ohio,United States,OH,US,39.0275,-83.9197,3,5/4/17 17:49
800001779,,20099977,3000017129,New Albany,Ohio,United States,OH,US,40.0811,-82.8089,2,5/4/17 17:49
800001784,23605,20100096,3000017161,Niles,Ohio,United States,OH,US,41.1828,-80.7656,4,5/4/17 17:49
800001786,20933,20100317,3000017196,Oxford,Ohio,United States,OH,US,39.5103,-84.7421,5,5/4/17 17:49
800001788,22903,,3000017231,Portsmouth,Ohio,United States,OH,US,38.7317,-82.9978,2,5/4/17 17:49
800001791,514179,,3000017242,Ravenna,Ohio,United States,OH,US,41.1575,-81.2422,1,5/4/17 17:49
800001793,100719,20100889,3000017282,Saint Marys,Ohio,United States,OH,US,40.5422,-84.3894,2,5/4/17 17:49
800001795,100761,20100993,3000017297,Seville,Ohio,United States,OH,US,41.01,-81.8625,3,5/4/17 17:49
800001796,104800,20101170,3000017315,South Point,Ohio,United States,OH,US,38.4178,-82.5864,3,5/4/17 17:49
800001797,100829,20101291,3000017334,Strasburg,Ohio,United States,OH,US,40.5947,-81.5269,1,5/4/17 17:49
800001800,22505,20101590,3000017371,Van Wert,Ohio,United States,OH,US,40.8616,-84.5755,4,5/4/17 17:49
800001801,22894,20101638,3000017381,Wadsworth,Ohio,United States,OH,US,41.0256,-81.73,3,5/4/17 17:49
800001806,100954,,3000017420,Wheelersburg,Ohio,United States,OH,US,38.7303,-82.8556,1,5/4/17 17:49
800001807,22312,20102048,3000017449,Ada,Oklahoma,United States,OK,US,34.7744,-96.6781,6,5/4/17 17:49
800001808,103878,20102117,3000017471,Atoka,Oklahoma,United States,OK,US,34.3858,-96.1281,5,5/4/17 17:49
800001810,99633,20102191,3000017487,Blackwell,Oklahoma,United States,OK,US,36.8044,-97.2825,6,5/4/17 17:49
800001811,514432,20102291,3000017513,Calera,Oklahoma,United States,OK,US,33.9344,-96.4283,1,5/4/17 17:49
800001816,99918,20102595,3000017591,El Reno,Oklahoma,United States,OK,US,35.5322,-97.9547,8,5/4/17 17:49
800001817,,20102627,3000017600,Eufaula,Oklahoma,United States,OK,US,35.2872,-95.5822,2,5/4/17 17:49
800001818,22909,20102938,3000017683,Jenks,Oklahoma,United States,OK,US,36.0228,-95.9681,3,5/4/17 17:49
800001821,100336,20103107,3000017724,Madill,Oklahoma,United States,OK,US,34.0903,-96.7714,4,5/4/17 17:49
800001825,100532,20103323,3000017781,Okmulgee,Oklahoma,United States,OK,US,35.6233,-95.9603,3,5/4/17 17:49
800001827,23164,20103401,3000017799,Perry,Oklahoma,United States,OK,US,36.2894,-97.2878,6,5/4/17 17:49
800001828,,,3000017800,Picher,Oklahoma,United States,OK,US,36.9869,-94.8306,1,5/4/17 17:49
800001830,104705,20103540,3000017832,Roland,Oklahoma,United States,OK,US,35.4211,-94.5144,1,5/4/17 17:49
800001831,100736,,3000017843,Sapulpa,Oklahoma,United States,OK,US,35.9986,-96.1139,1,5/4/17 17:49
800001832,100748,20103586,3000017846,Sayre,Oklahoma,United States,OK,US,35.2911,-99.6397,3,5/4/17 17:49
800001833,104754,20103598,3000017848,Seminole,Oklahoma,United States,OK,US,35.2244,-96.6703,2,5/4/17 17:49
800001836,100851,20103758,3000017891,Thackerville,Oklahoma,United States,OK,US,33.7933,-97.1428,2,5/4/17 17:49
800001837,104936,,3000017912,Wagoner,Oklahoma,United States,OK,US,35.9594,-95.3692,1,5/4/17 17:49
800001839,99575,20104028,3000017967,Bandon,Oregon,United States,OR,US,43.1192,-124.407,8,5/4/17 17:49
800001840,99717,,3000017996,Canyonville,Oregon,United States,OR,US,42.9275,-123.28,2,5/4/17 17:49
800001841,,20104158,3000017997,Carlton,Oregon,United States,OR,US,45.2944,-123.175,3,5/4/17 17:49
800001844,,20104270,3000018023,Dallas,Oregon,United States,OR,US,44.9194,-123.316,2,5/4/17 17:49
800001845,104213,20104449,3000018063,Gladstone,Oregon,United States,OR,US,45.3808,-122.594,2,5/4/17 17:49
800001847,23430,20104470,3000018068,Government Camp,Oregon,United States,OR,US,45.3042,-121.754,31,5/4/17 17:49
800001848,100077,20104497,3000018075,Halsey,Oregon,United States,OR,US,44.3842,-123.109,1,5/4/17 17:49
800001849,104281,,3000018085,Hines,Oregon,United States,OR,US,43.5642,-119.08,1,5/4/17 17:49
800001854,,20104762,3000018136,Milton Freewater,Oregon,United States,OR,US,45.9328,-118.387,1,5/4/17 17:49
800001858,100505,20104826,3000018157,North Bend,Oregon,United States,OR,US,43.4067,-124.223,5,5/4/17 17:49
800001859,104668,20104938,3000018184,Prineville,Oregon,United States,OR,US,44.3,-120.833,3,5/4/17 17:49
800001860,104683,20104958,3000018188,Reedsport,Oregon,United States,OR,US,43.7025,-124.096,5,5/4/17 17:49
800001862,100763,20105043,3000018212,Shady Cove,Oregon,United States,OR,US,42.6108,-122.811,3,5/4/17 17:49
800001865,,,3000018223,South Beach,Oregon,United States,OR,US,44.6128,-124.048,1,5/4/17 17:49
800001868,100870,20105168,3000018249,Tualatin,Oregon,United States,OR,US,45.3842,-122.763,1,5/4/17 17:49
800001869,514117,,3000018259,Vida,Oregon,United States,OR,US,44.1461,-122.569,1,5/4/17 17:49
800001871,,20105221,3000018266,Warrenton,Oregon,United States,OR,US,46.1653,-123.923,2,5/4/17 17:49
800001872,,20105256,3000018274,White City,Oregon,United States,OR,US,42.432,-122.8388,1,5/4/17 17:49
800001874,99505,20105354,3000018298,Akron,Pennsylvania,United States,PA,US,40.1567,-76.2025,2,5/4/17 17:49
800001882,22347,20105801,3000018367,Bellefonte,Pennsylvania,United States,PA,US,40.9135,-77.7738,4,5/4/17 17:49
800001884,99620,20105891,3000018380,Bethel,Pennsylvania,United States,PA,US,40.4744,-76.2917,1,5/4/17 17:49
800001887,,20106002,3000018390,Blairsville,Pennsylvania,United States,PA,US,40.4311,-79.2611,2,5/4/17 17:49
800001888,103931,,3000018391,Blakeslee,Pennsylvania,United States,PA,US,41.0345,-75.5099,1,5/4/17 17:49
800001889,103933,,3000018395,Blue Bell,Pennsylvania,United States,PA,US,40.1522,-75.2667,1,5/4/17 17:49
800001893,99672,20106210,3000018413,Bridgeville,Pennsylvania,United States,PA,US,40.3561,-80.1103,4,5/4/17 17:49
800001895,21981,20106268,3000018423,Brookville,Pennsylvania,United States,PA,US,41.1611,-79.0833,2,5/4/17 17:49
800001900,,20106503,3000018454,Carnegie,Pennsylvania,United States,PA,US,40.4086,-80.0836,1,5/4/17 17:49
800001902,23233,20106592,3000018461,Center Valley,Pennsylvania,United States,PA,US,40.5292,-75.3936,1,5/4/17 17:49
800001905,99811,20106944,3000018510,Columbia,Pennsylvania,United States,PA,US,40.0321,-76.5016,2,5/4/17 17:49
800001909,22683,20107326,3000018567,Delmont,Pennsylvania,United States,PA,US,40.4131,-79.5706,2,5/4/17 17:49
800001910,23577,,3000018572,Devon,Pennsylvania,United States,PA,US,40.0492,-75.4294,1,5/4/17 17:49
800001911,104098,20107395,3000018575,Dillsburg,Pennsylvania,United States,PA,US,40.1142,-77.0375,2,5/4/17 17:49
800001912,99881,20107429,3000018577,Donegal,Pennsylvania,United States,PA,US,40.1125,-79.3828,2,5/4/17 17:49
800001913,,20107458,3000018580,Douglassville,Pennsylvania,United States,PA,US,40.2578,-75.7267,1,5/4/17 17:49
800001914,,,3000018582,Downingtown,Pennsylvania,United States,PA,US,40.0064,-75.7036,1,5/4/17 17:49
800001916,22918,20107508,3000018592,Du Bois,Pennsylvania,United States,PA,US,41.1192,-78.7603,7,5/4/17 17:49
800001917,,20107522,3000018597,Duncannon,Pennsylvania,United States,PA,US,40.3981,-77.0233,1,5/4/17 17:49
800001918,23579,20107523,3000018598,Duncansville,Pennsylvania,United States,PA,US,40.4233,-78.4342,2,5/4/17 17:49
800001920,104131,20107751,3000018621,Edinboro,Pennsylvania,United States,PA,US,41.8742,-80.1319,2,5/4/17 17:49
800001923,,,3000018636,Elysburg,Pennsylvania,United States,PA,US,40.8644,-76.5528,1,5/4/17 17:49
800001926,,,3000018658,Fairless Hills,Pennsylvania,United States,PA,US,40.1794,-74.8556,2,5/4/17 17:49
800001930,99997,20108302,3000018692,Frackville,Pennsylvania,United States,PA,US,40.7839,-76.2306,5,5/4/17 17:49
800001933,22069,20108508,3000018718,Gibsonia,Pennsylvania,United States,PA,US,40.63,-79.9697,1,5/4/17 17:49
800001935,514344,,3000018723,Girard,Pennsylvania,United States,PA,US,42.0003,-80.3183,1,5/4/17 17:49
800001936,79647,20108568,3000018730,Glen Mills,Pennsylvania,United States,PA,US,39.9192,-75.4919,3,5/4/17 17:49
800001939,100061,20108753,3000018754,Greencastle,Pennsylvania,United States,PA,US,39.7903,-77.7281,3,5/4/17 17:49
800001940,23523,20108869,3000018766,Hamburg,Pennsylvania,United States,PA,US,40.5556,-75.9822,1,5/4/17 17:49
800001942,,,3000018778,Harrisville,Pennsylvania,United States,PA,US,41.1367,-80.0094,1,5/4/17 17:49
800001946,,20109081,3000018795,Hermitage,Pennsylvania,United States,PA,US,41.2333,-80.4489,4,5/4/17 17:49
800001948,22219,20109253,3000018813,Homestead,Pennsylvania,United States,PA,US,40.4058,-79.9122,1,5/4/17 17:49
800001954,,20109562,3000018859,Jim Thorpe,Pennsylvania,United States,PA,US,40.8758,-75.7328,8,5/4/17 17:49
800001956,100223,20109792,3000018878,Kittanning,Pennsylvania,United States,PA,US,40.8164,-79.5222,2,5/4/17 17:49
800001963,100282,20110122,3000018929,Levittown,Pennsylvania,United States,PA,US,40.155,-74.8292,3,5/4/17 17:49
800001964,18719,,3000018937,Ligonier,Pennsylvania,United States,PA,US,40.2431,-79.2378,1,5/4/17 17:49
800001966,23229,20110485,3000018977,Mansfield,Pennsylvania,United States,PA,US,41.8072,-77.0778,4,5/4/17 17:49
800001967,23480,20110538,3000018984,Marietta,Pennsylvania,United States,PA,US,40.0569,-76.5525,1,5/4/17 17:49
800001968,,20110557,3000018989,Mars,Pennsylvania,United States,PA,US,40.6958,-80.0119,4,5/4/17 17:49
800001970,,,3000019003,Mc Kees Rocks,Pennsylvania,United States,PA,US,40.4673,-80.1104,1,5/4/17 17:49
800001971,8441,20110776,3000019014,Mercer,Pennsylvania,United States,PA,US,41.2269,-80.24,11,5/4/17 17:49
800001972,100408,20110839,3000019028,Mifflintown,Pennsylvania,United States,PA,US,40.5697,-77.3972,2,5/4/17 17:49
800001973,100409,20110840,3000019029,Mifflinville,Pennsylvania,United States,PA,US,41.0322,-76.3083,2,5/4/17 17:49
800001974,104479,,3000019046,Milroy,Pennsylvania,United States,PA,US,40.7139,-77.5908,2,5/4/17 17:49
800001975,22063,20110994,3000019061,Montgomeryville,Pennsylvania,United States,PA,US,40.2472,-75.2442,3,5/4/17 17:49
800001976,100444,,3000019062,Montoursville,Pennsylvania,United States,PA,US,41.2542,-76.9208,1,5/4/17 17:49
800001977,22310,20111178,3000019086,Mountville,Pennsylvania,United States,PA,US,40.0392,-76.4311,2,5/4/17 17:49
800001978,,20111227,3000019092,Myerstown,Pennsylvania,United States,PA,US,40.3744,-76.3031,1,5/4/17 17:49
800001981,,20111343,3000019116,New Freedom,Pennsylvania,United States,PA,US,39.7378,-76.7017,2,5/4/17 17:49
800001982,,20111357,3000019121,New Hope,Pennsylvania,United States,PA,US,40.3642,-74.9517,5,5/4/17 17:49
800001983,100491,20111360,3000019122,New Kensington,Pennsylvania,United States,PA,US,40.5697,-79.765,1,5/4/17 17:49
800001984,22913,20111370,3000019123,New Milford,Pennsylvania,United States,PA,US,41.8725,-75.7275,2,5/4/17 17:49
800001991,,20111824,3000019183,Paradise,Pennsylvania,United States,PA,US,40.0097,-76.1289,2,5/4/17 17:49
800001993,,20111996,3000019205,Philipsburg,Pennsylvania,United States,PA,US,40.8964,-78.2208,2,5/4/17 17:49
800001998,23426,20112253,3000019234,Pottsville,Pennsylvania,United States,PA,US,40.6856,-76.1958,4,5/4/17 17:49
800002003,100720,20112852,3000019303,Saint Marys,Pennsylvania,United States,PA,US,41.4278,-78.5611,4,5/4/17 17:49
800002009,100776,20113157,3000019344,Shippensburg,Pennsylvania,United States,PA,US,40.0562,-77.5139,5,5/4/17 17:49
800002013,100823,,3000019400,Sterling,Pennsylvania,United States,PA,US,41.3411,-75.3903,1,5/4/17 17:49
800002014,14469,20113639,3000019409,Strasburg,Pennsylvania,United States,PA,US,39.9831,-76.1844,4,5/4/17 17:49
800002015,,,3000019415,Sugarloaf,Pennsylvania,United States,PA,US,40.9954,-76.1046,2,5/4/17 17:49
800002019,514128,,3000019437,Terre Hill,Pennsylvania,United States,PA,US,40.1572,-76.0508,1,5/4/17 17:49
800002025,100927,,3000019517,Waynesboro,Pennsylvania,United States,PA,US,39.7558,-77.5781,3,5/4/17 17:49
800002026,22224,20114399,3000019518,Waynesburg,Pennsylvania,United States,PA,US,39.8964,-80.1794,6,5/4/17 17:49
800002027,,20114447,3000019522,Wellsboro,Pennsylvania,United States,PA,US,41.7486,-77.3008,4,5/4/17 17:49
800002029,22260,20114546,3000019531,West Mifflin,Pennsylvania,United States,PA,US,40.3633,-79.8667,1,5/4/17 17:49
800002030,,,3000019542,Whitehall,Pennsylvania,United States,PA,US,40.6572,-75.5028,1,5/4/17 17:49
800002039,,,3000019598,East Greenwich,Rhode Island,United States,RI,US,41.6603,-71.4564,1,5/4/17 17:49
800002040,,20115067,3000019599,East Providence,Rhode Island,United States,RI,US,41.8136,-71.3706,1,5/4/17 17:49
800002043,100509,20115210,3000019620,North Scituate,Rhode Island,United States,RI,US,41.8317,-71.5878,1,5/4/17 17:49
800002046,99628,20115601,3000019661,Bishopville,South Carolina,United States,SC,US,34.2181,-80.2486,2,5/4/17 17:49
800002050,100083,,3000019759,Hampton,South Carolina,United States,SC,US,32.8778,-81.1278,1,5/4/17 17:49
800002052,,20117235,3000019791,Lake City,South Carolina,United States,SC,US,33.8708,-79.7556,3,5/4/17 17:49
800002053,514282,20117304,3000019797,Latta,South Carolina,United States,SC,US,34.3369,-79.4314,3,5/4/17 17:49
800002056,,,3000019816,Marion,South Carolina,United States,SC,US,34.1781,-79.4008,1,5/4/17 17:49
800002060,22137,,3000019877,Ridgeway,South Carolina,United States,SC,US,34.3075,-80.9606,1,5/4/17 17:49
800002062,,,3000019885,Saint Helena Island,South Carolina,United States,SC,US,32.3787,-80.5397,1,5/4/17 17:49
800002063,100727,20118439,3000019887,Saint Stephen,South Carolina,United States,SC,US,33.4042,-79.9219,1,5/4/17 17:49
800002065,100757,20118537,3000019896,Seneca,South Carolina,United States,SC,US,34.6856,-82.9533,6,5/4/17 17:49
800002067,,20118804,3000019909,Summerton,South Carolina,United States,SC,US,33.6081,-80.3514,2,5/4/17 17:49
800002070,711873,,3000019941,Westminster,South Carolina,United States,SC,US,34.6647,-83.0967,1,5/4/17 17:49
800002071,99602,20119366,3000019971,Belle Fourche,South Dakota,United States,SD,US,44.6714,-103.852,4,5/4/17 17:49
800002072,103914,20119372,3000019973,Beresford,South Dakota,United States,SD,US,43.0806,-96.7733,1,5/4/17 17:49
800002073,,,3000019977,Black Hawk,South Dakota,United States,SD,US,44.176,-103.3741,1,5/4/17 17:49
800002075,103990,,3000019997,Canistota,South Dakota,United States,SD,US,43.5978,-97.2903,1,5/4/17 17:49
800002076,99748,,3000020007,Chamberlain,South Dakota,United States,SD,US,43.8108,-99.3303,2,5/4/17 17:49
800002078,22925,20119583,3000020060,Fort Pierre,South Dakota,United States,SD,US,44.3536,-100.373,3,5/4/17 17:49
800002079,100154,20119691,3000020108,Huron,South Dakota,United States,SD,US,44.3633,-98.2139,4,5/4/17 17:49
800002082,514267,20119791,3000020145,Madison,South Dakota,United States,SD,US,44.0061,-97.1136,2,5/4/17 17:49
800002083,100411,20119835,3000020159,Milbank,South Dakota,United States,SD,US,45.2192,-96.6353,2,5/4/17 17:49
800002084,100425,,3000020163,Mission,South Dakota,United States,SD,US,43.3058,-100.658,1,5/4/17 17:49
800002085,23329,20119851,3000020167,Mobridge,South Dakota,United States,SD,US,45.5372,-100.427,2,5/4/17 17:49
800002086,100471,20119865,3000020174,Murdo,South Dakota,United States,SD,US,43.8883,-100.713,3,5/4/17 17:49
800002087,100653,20119985,3000020221,Redfield,South Dakota,United States,SD,US,44.8758,-98.5183,1,5/4/17 17:49
800002089,22923,20120153,3000020275,Vermillion,South Dakota,United States,SD,US,42.7794,-96.9289,4,5/4/17 17:49
800002090,100904,20120173,3000020285,Wall,South Dakota,United States,SD,US,43.9925,-102.241,6,5/4/17 17:49
800002092,99549,,3000020332,Ardmore,Tennessee,United States,TN,US,35.0652,-86.8582,1,5/4/17 17:49
800002094,99555,20120369,3000020335,Ashland City,Tennessee,United States,TN,US,36.2742,-87.0642,2,5/4/17 17:49
